run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
17,757,-151.0957487520485,-151.0957487520485,757,health_depleted,False,0,25,43.0,0.0,0,0,True,0.7714663143989432
18,486,-67.06637926235379,-67.06637926235379,486,health_depleted,False,1,25,471.0,0.11464968152866242,0,0,True,0.8969072164948454
19,800,5.878729895482733,5.878729895482733,800,starved,False,0,25,0.0,0.0,0,0,False,1.0
20,344,-46.25542999861131,-46.25542999861131,344,health_depleted,False,0,25,456.0,0.0,0,0,True,0.9941690962099126
21,800,-26.22999999999949,-26.22999999999949,800,starved,False,0,25,0.0,0.0,0,0,False,0.95
22,255,-9.493310811834219,-9.493310811834219,255,health_depleted,False,0,25,546.0,0.0,1,0,True,1.0
23,564,-70.60781142239377,-70.60781142239377,564,health_depleted,False,2,25,556.0,0.06990580481959792,2,2,True,0.9857904085257548
24,224,-96.29223341659637,-96.29223341659637,224,health_depleted,False,0,25,576.0,0.0,0,0,True,0.9730941704035875
25,1120,-5.560396349641332,-5.560396349641332,1120,starved,False,2,25,0.0,0.05680369346753565,4,4,False,0.9991071428571429
26,1280,-49.0900725625287,-49.0900725625287,1280,starved,False,3,25,0.0,0.0673944729421035,2,2,False,0.95546875
27,622,-33.95971784059608,-33.95971784059608,622,health_depleted,False,1,25,338.0,0.03260869565217391,5,4,True,0.9951690821256038
28,376,-199.12128984367055,-199.12128984367055,376,health_depleted,False,1,25,584.0,0.060790273556231005,2,2,True,0.5
29,571,-35.21160770562332,-35.21160770562332,571,health_depleted,False,1,25,389.0,0.08290155440414508,0,0,True,0.9771929824561404
30,747,-7.682384891691453,-7.682384891691453,747,health_depleted,False,0,25,54.0,0.0,6,5,True,1.0
31,299,-14.325000000000031,-14.325000000000031,299,health_depleted,False,0,25,502.0,0.0,6,5,True,0.9697986577181208
32,738,-158.91048313308838,-158.91048313308838,738,health_depleted,False,1,25,222.0,0.04189944134078212,0,0,True,0.8604336043360433
33,800,-81.73999999999991,-81.73999999999991,800,starved,False,0,25,0.0,0.0,0,0,False,0.85875
34,62,-10.659999999999998,-10.659999999999998,62,health_depleted,False,0,25,739.0,0.0,1,0,True,1.0
35,800,0.06455539641140717,0.06455539641140717,800,starved,False,0,25,0.0,0.0,0,0,False,1.0
36,362,-58.338664728644346,-58.338664728644346,362,health_depleted,False,0,25,438.0,0.0,8,7,True,0.8646408839779005
37,499,-253.3103970470322,-253.3103970470322,499,health_depleted,False,0,25,301.0,0.0,0,0,True,0.39879759519038077
38,380,-2.550000000000029,-2.550000000000029,380,health_depleted,False,1,25,581.0,0.05504587155963303,2,1,True,1.0
39,800,1.0599999999996914,1.0599999999996914,800,starved,False,0,25,0.0,0.0,0,0,False,1.0
40,1440,-83.24516751292589,-83.24516751292589,1440,starved,False,4,25,0.0,0.08498482566630157,7,7,False,0.9270833333333334
41,883,-51.924745153304556,-51.924745153304556,883,health_depleted,False,3,25,343.0,0.0845651658252445,0,0,True,0.9195922989807475
42,506,-132.75774068367343,-132.75774068367343,506,health_depleted,False,1,25,454.0,0.034261241970021415,4,4,True,0.8201581027667985
43,220,-11.260312077555836,-11.260312077555836,220,health_depleted,False,0,25,581.0,0.0,6,5,True,1.0
44,825,-241.4482375367536,-241.4482375367536,825,health_depleted,False,2,25,295.0,0.06522906090397386,1,1,True,0.656969696969697
45,222,-7.930000000000027,-7.930000000000027,222,health_depleted,False,0,25,579.0,0.0,1,0,True,0.9773755656108597
46,960,-0.5471580089335841,-0.5471580089335841,960,starved,False,1,25,0.0,0.03300970873786408,0,0,False,1.0
47,800,0.9293468667190918,0.9293468667190918,800,starved,False,0,25,0.0,0.0,8,8,False,1.0
48,146,-42.95500492925385,-42.95500492925385,146,health_depleted,False,1,25,715.0,0.2786885245901639,0,0,True,0.8827586206896552
49,1083,-202.77762870840112,-202.77762870840112,1083,health_depleted,False,4,25,331.0,0.09679796947884095,0,0,True,0.863342566943675
50,412,-91.7866720141282,-91.7866720141282,412,health_depleted,False,1,25,526.0,0.09420289855072464,0,0,True,0.7014563106796117
51,658,-276.1726735444191,-276.1726735444191,658,health_depleted,False,2,25,462.0,0.05714120970996944,0,0,True,0.46656534954407297
52,758,-206.0216041645196,-206.0216041645196,758,health_depleted,False,1,25,202.0,0.022082018927444796,6,6,True,0.7018469656992085
53,370,-7.290000000000008,-7.290000000000008,370,health_depleted,False,0,25,431.0,0.0,2,1,True,1.0
54,318,-12.569999999999997,-12.569999999999997,318,health_depleted,False,0,25,483.0,0.0,4,3,True,1.0
55,847,-161.39942004828356,-161.39942004828356,847,health_depleted,False,1,25,113.0,0.04251012145748988,0,0,True,0.8108747044917257
56,808,-275.050752738033,-275.050752738033,808,health_depleted,False,3,25,449.0,0.06582538395190463,0,0,True,0.5544554455445545
57,457,-8.395000000000017,-8.395000000000017,457,health_depleted,False,0,25,344.0,0.0,5,4,True,1.0
58,944,-106.9616462517826,-106.9616462517826,944,health_depleted,False,1,25,17.0,0.03938730853391685,5,4,True,0.8716861081654295
59,800,-0.7600000000003053,-0.7600000000003053,800,starved,False,0,25,0.0,0.0,0,0,False,1.0
60,800,-62.29928945497115,-62.29928945497115,800,starved,False,0,25,0.0,0.0,0,0,False,0.91875
61,856,7.783549984879155,7.783549984879155,856,health_depleted,False,1,25,100.0,0.14193548387096774,6,5,True,1.0
62,696,-230.44995684000267,-230.44995684000267,696,health_depleted,False,1,25,198.0,0.1702127659574468,0,0,True,0.5747126436781609
63,800,-157.98463415617152,-157.98463415617152,800,starved,False,0,25,0.0,0.0,0,0,False,0.94625
